Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
www.coronavirusgoaway.gov.jo,6,26,0,3.5530900835303276,3.4104172527605203,3.4632805178108104,0,0.39285714285714285,0,0,0,1,0
www.coronavirushelp.gov.jo,5,24,0,3.8731406795131322,3.640223928941851,3.7871439606981414,0,0.4230769230769231,0,0,0,1,0
www.coronavirushomedepot.gov.jo,6,29,0,3.953565664946427,3.721928094887362,3.8868421881310122,0,0.3548387096774194,0,0,0,1,0
www.coronavirushomekit.gov.jo,6,27,0,3.9228287372391675,3.6835423624332306,3.8453509366224354,0,0.3793103448275862,0,0,0,1,0
www.coronavirusmask24.gov.jo,6,26,0,3.8962915290459277,3.6168746059562227,3.784941827437642,0,0.39285714285714285,0,0,1,1,0
www.coronavirusmaskandgear.gov.jo,7,31,0,3.8848588918890474,3.6069367321753205,3.796217602590055,0,0.3333333333333333,0,0,0,1,0
www.coronavirusmaskonline.gov.jo,6,30,0,3.8789280318460246,3.5585186130489057,3.753269689515107,0,0.34375,0,0,0,1,0
www.coronavirusmaskonlinebuy.gov.jo,7,33,0,4.047160074632759,3.772055208874201,3.94075983254009,0,0.3142857142857143,0,0,0,1,0
www.coronavirusmaskpro.gov.jo,6,27,0,3.7588670992335307,3.4193819456463714,3.6292196865240958,0,0.3793103448275862,0,0,0,1,0
www.coronavirusmp.com.br,5,22,0,3.625814583693912,3.3927474104487847,3.5724694587701364,0,0.4583333333333333,0,0,0,1,0
www.coronavirusnapratica.com.br.aprendendodiariamente.com.br,15,58,0,3.868612472800228,3.141619208183979,3.8593249368338145,0,0.18333333333333332,0,0,0,4,0
www.coronavirusnoticias.com.br,5,28,0,3.647742678581274,3.221097250057958,3.468576629687865,0,0.36666666666666664,0,0,0,1,0
www.coronavirusolutions.gov.jo,7,28,0,3.672905595320056,3.3005590923909547,3.5342190211803413,0,0.3,0,0,0,1,0
www.coronavirusppekit.edu.jo,6,26,0,3.94075983254009,3.6168746059562227,3.7849418274376423,0,0.39285714285714285,0,0,0,1,0
